TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
27,1.0,287.55,0.0,3.0,267.08,20.47,-1.0,0.0,1.0
27,1.0,292.32,0.0,3.0,267.08,25.24,-1.0,0.0,0.0
27,1.0,295.18,0.0,3.0,267.08,28.1,-1.0,0.0,0.0
27,1.0,297.94,0.0,3.0,267.08,30.86,-1.0,0.0,0.0
27,2.0,308.74,0.0099999999999909,3.0,267.08,41.66,-1.0,0.0,0.0
27,1.0,313.83,0.0,3.0,267.08,46.75,-1.0,0.0,0.0
27,1.0,319.68,0.0,3.0,267.08,52.6,-1.0,0.0,1.0
27,1.0,329.68,0.0,3.0,267.08,62.6,-1.0,0.0,1.0
33,2.0,339.11,0.0,3.0,338.11,1.0,1.0,0.0,0.0
33,1.0,343.38,0.0,3.0,338.11,5.26999999999998,1.0,1.0,0.0
33,1.0,359.18,0.0,3.0,338.11,21.07,-1.0,0.0,0.0
35,,,,,364.73,,,,
35,,,,,364.73,,,,
35,,,,,364.73,,,,
37,1.0,387.64,0.0,3.0,385.75,1.88999999999999,1.0,0.0,1.0
37,2.0,389.62,0.0099999999999909,3.0,385.75,3.87,1.0,1.0,0.0
37,1.0,396.16,0.0,3.0,385.75,10.41,-1.0,0.0,0.0
39,,,,,408.84,,,,
39,,,,,408.84,,,,
39,,,,,408.84,,,,
41,2.0,440.62,0.0,3.0,436.72,3.89999999999998,1.0,0.0,0.0
41,1.0,441.55,0.0,3.0,436.72,4.82999999999998,1.0,1.0,1.0
41,1.0,444.18,0.0,3.0,436.72,7.45999999999998,-1.0,0.0,1.0
42,1.0,453.42,0.0,3.0,450.51,2.91000000000003,1.0,0.0,1.0
42,1.0,458.25,0.0,3.0,450.51,7.74000000000001,-2.0,0.0,0.0
42,1.0,460.22,0.0,3.0,450.51,9.71000000000004,-2.0,0.0,0.0
42,2.0,476.04,0.0,3.0,450.51,25.53,1.0,1.0,1.0
42,1.0,484.72,0.0,3.0,450.51,34.21,-1.0,0.0,1.0
42,1.0,492.14,0.0099999999999909,3.0,450.51,41.63,-1.0,0.0,0.0
