TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
139,2,1802.54,3,1804.65,1.17000000000007,1802.56,1,1,1,KL006R-KL006G,1.25,1.0
140,1,1818.98,0,,3.70000000000005,,0,1,0,KL006R-KL006G,1.25,0.0
141,2,1829.26,3,1831.18,0.990000000000009,1829.34,1,1,0,KL006R-KL006G,1.25,1.0
141,1,1829.31,3,1831.18,1.03999999999996,1829.34,1,1,1,KL006R-KL006G,1.25,0.0
142,1,1843.23,0,,3.50999999999999,,0,1,0,KL006R-KL006G,1.25,0.0
142,1,1844.3,0,,4.57999999999993,,0,-1,0,KL006R-KL006G,1.25,0.0
142,1,1844.84,0,,5.11999999999989,,0,-1,0,KL006R-KL006G,1.25,0.0
143,2,1852.84,0,,1.01999999999998,,0,1,0,KL006R-KL006G,1.25,1.0
144,2,1863.45,0,,1.01999999999998,,0,1,0,KL006R-KL006G,1.25,1.0
144,1,1865.02,0,,2.58999999999992,,0,1,1,KL006R-KL006G,1.25,0.0
144,2,1865.34,0,,2.90999999999985,,0,-2,0,KL006R-KL006G,1.25,1.0
145,2,1871.02,3,1872.83,0.980000000000018,1871.54,1,1,0,KL006R-KL006G,1.25,1.0
145,2,1871.2,3,1872.83,1.16000000000008,1871.54,1,-1,0,KL006R-KL006G,1.25,1.0
145,1,1871.52,3,1872.83,1.48000000000002,1871.54,1,1,1,KL006R-KL006G,1.25,0.0
146,1,1888.0,0,,3.45000000000005,,0,1,0,KL006R-KL006G,1.25,0.0
147,1,1898.03,0,,0.740000000000009,,0,1,0,KL006R-KL006G,1.25,0.0
148,1,1909.01,0,,0.789999999999964,,0,1,0,KL006R-KL006G,1.25,0.0
148,1,1909.56,0,,1.33999999999992,,0,-1,0,KL006R-KL006G,1.25,0.0
149,1,1920.99,0,,0.789999999999964,,0,1,0,KL006R-KL006G,1.25,0.0
149,1,1921.68,0,,1.48000000000002,,0,-1,0,KL006R-KL006G,1.25,0.0
150,1,1932.12,0,,0.739999999999782,,0,1,0,KL006R-KL006G,1.25,0.0
150,1,1933.22,0,,1.83999999999992,,0,-1,0,KL006R-KL006G,1.25,0.0
151,2,1972.05,0,,29.1399999999999,,0,1,0,KL006R-KL006G,1.25,1.0
152,2,1985.97,0,,6.02999999999997,,0,1,0,KL006R-KL006G,1.25,1.0
152,2,1986.43,0,,6.49000000000001,,0,-1,0,KL006R-KL006G,1.25,1.0
152,1,1987.52,0,,7.57999999999993,,0,1,1,KL006R-KL006G,1.25,0.0
152,1,1987.83,0,,7.88999999999987,,0,-2,0,KL006R-KL006G,1.25,0.0
153,1,1993.48,0,,0.720000000000027,,0,1,0,KL006R-KL006G,1.25,0.0
154,2,2003.09,0,,1.01999999999998,,0,1,0,KL006R-KL006G,1.25,1.0
