TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,RatID
22,2,213.2,0,,3.66999999999999,,0,-1,0,KL005Y-KL005B,1.0
22,1,221.13,0,,11.6,,0,1,1,KL005Y-KL005B,0.0
22,1,221.49,0,,11.96,,0,-2,0,KL005Y-KL005B,0.0
23,1,224.22,3,226.84,0.109999999999985,224.82,1,1,0,KL005Y-KL005B,0.0
23,2,224.79,3,226.84,0.679999999999978,224.82,1,1,1,KL005Y-KL005B,1.0
23,1,224.81,3,226.84,0.699999999999989,224.82,1,-2,0,KL005Y-KL005B,0.0
23,2,225.01,3,226.84,0.899999999999977,224.82,1,-2,0,KL005Y-KL005B,1.0
23,1,225.05,3,226.84,0.939999999999998,224.82,1,-2,0,KL005Y-KL005B,0.0
24,2,237.03,3,238.21,0.710000000000008,237.09,1,1,0,KL005Y-KL005B,1.0
24,1,237.07,3,238.21,0.75,237.09,1,1,1,KL005Y-KL005B,0.0
25,2,247.23,0,,0.689999999999998,,0,1,0,KL005Y-KL005B,1.0
25,2,247.47,0,,0.930000000000007,,0,-1,0,KL005Y-KL005B,1.0
26,1,256.41,0,,0.230000000000018,,0,1,0,KL005Y-KL005B,1.0
26,1,257.19,0,,1.00999999999999,,0,-1,0,KL005Y-KL005B,1.0
26,1,257.88,0,,1.69999999999999,,0,-1,0,KL005Y-KL005B,1.0
26,1,262.6,0,,6.42000000000002,,0,-1,0,KL005Y-KL005B,0.0
27,2,265.73,3,267.08,0.670000000000016,265.91,1,1,0,KL005Y-KL005B,1.0
27,1,265.88,3,267.08,0.819999999999993,265.91,1,1,1,KL005Y-KL005B,0.0
27,2,265.92,3,267.08,0.860000000000014,265.91,1,-2,0,KL005Y-KL005B,1.0
28,2,274.37,0,,0.720000000000027,,0,1,0,KL005Y-KL005B,1.0
28,2,275.15,0,,1.5,,0,-1,0,KL005Y-KL005B,1.0
28,2,275.76,0,,2.11000000000001,,0,-1,0,KL005Y-KL005B,1.0
29,2,283.88,0,,1.45999999999998,,0,1,0,KL005Y-KL005B,1.0
29,2,284.92,0,,2.5,,0,-1,0,KL005Y-KL005B,1.0
29,1,285.51,0,,3.08999999999997,,0,1,1,KL005Y-KL005B,0.0
30,2,294.61,0,,0.680000000000007,,0,1,0,KL005Y-KL005B,1.0
