rat0_x,rat0_y,rat1_x,rat1_y
1238.6358642578125,438.4384765625,283.4806753979778,212.20736639277746
1242.428955078125,438.41259765625,260.5553894042969,214.62100219726562
1242.59228515625,440.49810791015625,236.6875457763672,218.34503173828125
1244.581787109375,438.4991149902344,216.66073608398438,218.54502868652344
1244.310791015625,438.46966552734375,200.45309448242188,220.518798828125
1244.3145751953125,436.44921875,186.4829864501953,226.59854125976562
1246.4288330078125,438.41595458984375,189.37917189780046,227.17551932768907
1244.458251953125,438.4075927734375,178.53474105340914,229.4470272886657
1242.5684814453125,436.38702392578125,169.97653971463194,231.40126661331752
1242.4786376953125,438.4118347167969,150.4403076171875,234.3668975830078
1242.5592041015625,438.3907470703125,148.4569854736328,238.4438934326172
1242.5052490234375,438.39324951171875,148.4117431640625,238.52081298828125
1240.51416015625,436.66534423828125,146.46688842773438,238.37265014648438
1240.5013427734375,436.3648681640625,142.66827392578125,236.49217224121094
1244.300048828125,436.39886474609375,142.42311096191406,232.5475616455078
1246.47119140625,438.4053955078125,140.6533966064453,230.35304260253906
1246.3330078125,438.42364501953125,142.3544464111328,226.57980346679688
1246.4822998046875,438.42681884765625,144.48516845703125,218.63214111328125
1246.37158203125,436.4395446777344,150.59970092773438,202.5534210205078
1246.3714599609375,436.6353454589844,154.41278076171875,192.4883270263672
1246.377197265625,438.65057373046875,158.58001708984375,180.57728576660156
1246.318115234375,440.58123779296875,164.45510864257812,172.47906494140625
1244.499755859375,438.587646484375,170.47415161132812,166.6038818359375
1242.654541015625,438.57464599609375,170.40786743164062,158.5994415283203
1238.446044921875,440.52935791015625,170.60836791992188,150.5655975341797
1230.618896484375,444.4194641113281,166.58694458007812,146.50521850585938
1228.473876953125,444.50042724609375,168.65121459960938,136.60626220703125
1228.458984375,438.4232177734375,168.69007873535156,138.50054931640625
1228.4541015625,440.406005859375,168.64431762695312,138.3817901611328
1228.5186767578125,438.5086669921875,168.45823669433594,140.60116577148438
1228.577392578125,440.4468994140625,178.68344116210938,142.555419921875
1230.51708984375,438.41259765625,182.61483764648438,144.54991149902344
1234.39208984375,442.499755859375,192.71372985839844,140.60186767578125
1236.47900390625,442.572265625,206.51980590820312,136.6158447265625
1236.4906005859375,442.5319519042969,208.53021240234375,136.31790161132812
1234.527587890625,440.56878662109375,206.69935607910156,134.5741424560547
1236.5145263671875,438.6687927246094,204.49624633789062,132.589599609375
1240.38720703125,436.46771240234375,202.52838134765625,130.55560302734375
1242.624267578125,434.44720458984375,206.512451171875,130.52377319335938
1244.421630859375,434.39532470703125,208.4927215576172,130.3852996826172
1242.4305419921875,434.417236328125,208.56459045410156,130.5828857421875
1242.4630126953125,436.46856689453125,206.55946350097656,136.35922241210938
1242.6219482421875,436.4750671386719,202.67575073242188,140.5358123779297
1242.37548828125,438.4673156738281,208.49513244628906,140.49114990234375
1244.4173583984375,436.60943603515625,212.5767364501953,140.50186157226562
1246.31689453125,434.3681640625,222.49710083007812,140.560791015625
