session_id,trial_number,date,rat_pair,familiarity,barrier_transparency,time_begin,time_first_press,time_coop_or_last_press,time_first_mag_entry,time_trial_end,all_time_sections_valid,successes_in_row,success,trial_frames,lever_press_exists,percent_gazing_original,percent_gazing,percent_interacting,percent_gazing_lev,percent_gazing_mag,percent_interacting_lev,percent_interacting_mag,time_wait_before_cue_both,time_wait_before_cue_rat0,time_wait_before_cue_rat1,distance_vs_wait_valid,time_wait_to_press_one,dist_furthest_from_lever,avg_horizontal_distance,avg_distance
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,57,2024-09-13,KL005B-KL005Y,Training Partner,transparent,651.93,652.68,654.47,,,False,0.0,0,333,True,0.0,0.0,0.0,0.0,0.0,0.6336336336336337,0.0,0.0,40.0,0.0,True,0.75,1107.0176611415627,96.58400349555592,328.24208086888854
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,58,2024-09-13,KL005B-KL005Y,Training Partner,transparent,663.03,663.74,663.99,,,False,1.0,1,379,True,1.0554089709762533,1.0554089709762533,0.0,0.0,0.002638522427440633,0.5554089709762533,0.051451187335092345,6.132539048254392,373.0,184.0,True,0.7100000000000364,125.04534950535401,91.891576405415,305.91105796843885
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,59,2024-09-13,KL005B-KL005Y,Training Partner,transparent,675.67,676.34,676.6,,,False,2.0,1,328,True,0.1524390243902439,0.1524390243902439,0.0,0.0,0.004573170731707317,0.49085365853658536,0.07164634146341463,5.799248882588393,190.0,174.0,True,0.6700000000000728,113.00529256886828,141.93285256436803,341.05249349927027
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,60,2024-09-13,KL005B-KL005Y,Training Partner,transparent,686.59,687.55,687.78,,,False,3.0,1,369,True,0.0,0.0,0.0,0.0,0.0027100271002710027,0.3888888888888889,0.07181571815718157,3.2662436235267958,122.0,98.0,True,0.9599999999999227,110.52860099826424,76.48648913443702,302.532635752589
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,61,2024-09-13,KL005B-KL005Y,Training Partner,transparent,698.88,699.83,700.74,703.91,,True,4.0,1,362,True,0.0,0.0,0.0,0.0,0.0,0.47099447513812154,0.07320441988950276,4.399430186791195,132.0,136.0,True,0.9500000000000455,120.36632935497194,51.84584974664273,285.2618316835974
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,62,2024-09-13,KL005B-KL005Y,Training Partner,transparent,710.97,711.69,713.42,,,False,0.0,0,333,True,0.0,0.0,0.0,0.0,0.0,0.496996996996997,0.0,3.5328757560595956,118.0,106.0,True,0.7200000000000273,116.08246859282264,421.9242688694761,564.4616957469505
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,63,2024-09-13,KL005B-KL005Y,Training Partner,transparent,722.04,722.93,723.1,,,False,1.0,1,324,True,0.0,0.0,0.0,0.0,0.0,0.46141975308641975,0.040123456790123455,0.39994819879919946,451.0,12.0,True,0.8899999999999864,113.06520966917996,56.463181534659256,275.4066020561753
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,64,2024-09-13,KL005B-KL005Y,Training Partner,transparent,732.86,733.97,734.2,,,False,2.0,1,293,True,0.0,0.0,0.0,0.0034129692832764505,0.006825938566552901,0.3242320819112628,0.059726962457337884,4.2661141205247946,145.0,128.0,True,1.1100000000000136,131.8289222500895,107.51431119941287,326.49590365008
091324_FiberPho_KL005Y_KL007_TimeOut_TrNum10,65,2024-09-13,KL005B-KL005Y,Training Partner,transparent,742.63,743.52,744.38,,,False,3.0,1,202,True,0.0,0.0,0.0,0.0,0.009900990099009901,0.4034653465346535,0.03712871287128713,1.8997539442961975,76.0,57.0,True,0.8899999999999864,117.75261903281071,40.648863798832174,266.64119513615896
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,1,2024-09-13,KL006G-KL006R,Training Partner,transparent,10.010000000000002,33.99,34.12,41.19,,True,0.0,0,1045,True,1.7703349282296652,0.0,5.645933014354067,0.0014354066985645933,0.0,0.20239234449760765,0.010047846889952153,0.0,0.0,0.0,False,,654.7216206699832,288.58738128267305,352.25772380189636
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,2,2024-09-13,KL006G-KL006R,Training Partner,transparent,44.84,45.91,47.66,,,False,0.0,0,333,True,1.951951951951952,1.8018018018018018,6.906906906906906,0.003003003003003003,0.0,0.2042042042042042,0.016516516516516516,0.0,131.0,0.0,True,1.0699999999999932,529.3010457518218,324.90956325525525,361.8939458425065
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,3,2024-09-13,KL006G-KL006R,Training Partner,transparent,55.96,56.59,57.46,,,False,0.0,0,336,True,0.5952380952380952,0.0,4.464285714285714,0.0,0.0,0.25892857142857145,0.028273809523809524,0.0,53.0,0.0,True,0.6300000000000026,455.48520158295247,469.6964791620457,496.1231646281617
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,4,2024-09-13,KL006G-KL006R,Training Partner,transparent,67.14,68.12,69.44,,,False,0.0,0,214,True,0.0,0.0,7.943925233644859,0.0,0.0,0.31542056074766356,0.0,0.0,128.0,0.0,True,0.980000000000004,1127.049302782055,421.5064055059533,432.530760014226
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,5,2024-09-13,KL006G-KL006R,Training Partner,transparent,74.27,75.03,75.75,,,False,0.0,0,258,True,8.527131782945736,1.3565891472868217,11.24031007751938,0.0,0.001937984496124031,0.11046511627906977,0.060077519379844964,1.7665827617371734,76.0,53.0,True,0.7600000000000051,104.82900658844542,534.237892677432,560.0523176869641
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,6,2024-09-13,KL006G-KL006R,Training Partner,transparent,82.88,84.0,84.53,,,False,0.0,0,299,True,0.5016722408026756,0.0,0.0,0.0,0.008361204013377926,0.5535117056856187,0.008361204013377926,0.0,0.0,7.0,True,1.1200000000000045,671.0688805038578,549.6076066564646,618.2154353199256
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,7,2024-09-13,KL006G-KL006R,Training Partner,transparent,92.85,93.88,96.75,,,False,0.0,0,363,True,0.0,0.0,2.7548209366391188,0.0,0.0,0.4380165289256198,0.0,0.0,229.0,0.0,True,1.0300000000000011,253.9233452196129,547.804437914503,591.0243292980181
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,8,2024-09-13,KL006G-KL006R,Training Partner,transparent,104.93,105.44,106.04,,,False,0.0,0,298,True,0.0,0.0,0.33557046979865773,0.0,0.0,0.46308724832214765,0.020134228187919462,0.0,0.0,36.0,True,0.5099999999999909,838.7183656420373,556.8514071556838,623.033858356991
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,9,2024-09-13,KL006G-KL006R,Training Partner,transparent,114.89,115.55,115.87,,,False,1.0,1,344,True,3.9244186046511627,0.5813953488372093,2.9069767441860463,0.0,0.0,0.16424418604651161,0.2688953488372093,1.599924010629893,48.0,100.0,True,0.6599999999999966,110.86690455672202,209.06132915711316,327.6860976185946
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,10,2024-09-13,KL006G-KL006R,Training Partner,transparent,126.35,131.01,132.41,,,False,0.0,0,424,True,0.0,0.0,0.0,0.0,0.0,0.3408018867924528,0.12617924528301888,0.0,0.0,0.0,False,,1179.5275769302277,578.9920687305812,639.8912546666437
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,11,2024-09-13,KL006G-KL006R,Training Partner,transparent,140.46,141.27,142.95,,,False,0.0,0,211,True,6.161137440758294,4.028436018957346,0.0,0.0,0.0,0.14928909952606634,0.035545023696682464,0.0,227.0,0.0,True,0.8100000000000023,654.8586191918653,486.95861434264896,695.7977914797726
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,12,2024-09-13,KL006G-KL006R,Training Partner,transparent,147.52,149.27,150.17,152.98,,True,1.0,1,1178,True,0.0,0.0,0.0,0.00042444821731748726,0.0,0.199490662139219,0.13115449915110355,0.0,0.0,0.0,False,,827.2493864745846,309.4227499955163,424.55099970566135
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,13,2024-09-13,KL006G-KL006R,Training Partner,transparent,186.77,189.67,191.39,,,False,0.0,0,361,True,1.662049861495845,1.662049861495845,0.0,0.0,0.0110803324099723,0.26869806094182824,0.055401662049861494,0.0,0.0,0.0,False,,1176.0760483309373,328.20864627940875,457.1073012800645
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,14,2024-09-13,KL006G-KL006R,Training Partner,transparent,198.82,199.45,199.89,202.52,,True,1.0,1,330,True,0.0,0.0,0.0,0.0,0.0,0.1303030303030303,0.19242424242424241,1.0999477573080514,33.0,93.0,True,0.6299999999999955,112.58330960847408,287.29308420301817,433.24026754891435
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,15,2024-09-13,KL006G-KL006R,Training Partner,transparent,209.81,210.8,211.34,214.67,,True,2.0,1,321,True,0.0,0.0,0.0,0.001557632398753894,0.003115264797507788,0.3161993769470405,0.06074766355140187,0.0,0.0,8.0,True,0.9900000000000091,359.41733962406727,407.2389054079854,533.4870545838697
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,16,2024-09-13,KL006G-KL006R,Training Partner,transparent,220.51,221.08,221.22,,,False,0.0,0,205,True,0.0,0.0,0.0,0.0,0.0,0.22439024390243903,0.0,0.0,108.0,0.0,True,0.5700000000000216,1062.8091484950464,415.4027495970119,451.25457128033287
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,17,2024-09-13,KL006G-KL006R,Training Partner,transparent,227.33,228.15,229.26,,,False,0.0,0,236,True,0.0,0.0,2.9661016949152543,0.0,0.0,0.3961864406779661,0.09745762711864407,0.0,0.0,153.0,True,0.8199999999999932,1152.8690782903925,754.5709752832348,803.6523728986634
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,18,2024-09-13,KL006G-KL006R,Training Partner,transparent,235.2,236.24,237.81,,,False,0.0,0,252,True,0.0,0.0,0.0,0.021825396825396824,0.0,0.30753968253968256,0.04563492063492063,0.8332937555364026,154.0,25.0,True,1.0400000000000205,236.0303712657224,189.46776578903953,338.089020765514
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,19,2024-09-13,KL006G-KL006R,Training Partner,transparent,243.59,244.25,244.6,248.15,,True,1.0,1,279,True,0.0,0.0,0.0,0.0,0.0,0.13799283154121864,0.2670250896057348,0.633303254207666,25.0,19.0,True,0.6599999999999966,110.47077420894685,112.23328734227832,307.5072451281078
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,20,2024-09-13,KL006G-KL006R,Training Partner,transparent,252.9,253.96,254.18,,,False,0.0,0,258,True,0.0,0.0,3.10077519379845,0.0,0.0,0.42054263565891475,0.08914728682170543,0.0,0.0,1.0,True,1.0600000000000023,1158.1561415254341,518.9836562005455,584.6967891714966
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,21,2024-09-13,KL006G-KL006R,Training Partner,transparent,261.51,261.89,262.51,265.4,,True,1.0,1,419,True,0.0,0.0,0.0,0.0,0.0011933174224343676,0.3520286396181384,0.11217183770883055,2.3332225155019275,70.0,193.0,True,0.37999999999999545,117.02543266581557,128.79981406189435,304.1432565939718
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,22,2024-09-13,KL006G-KL006R,Training Partner,transparent,275.46,275.92,276.51,,,False,2.0,1,328,True,0.0,0.0,0.0,0.001524390243902439,0.001524390243902439,0.2942073170731707,0.2347560975609756,4.699776781225311,141.0,173.0,True,0.4600000000000364,128.27222703909132,466.45539831838465,603.299471571549
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,23,2024-09-13,KL006G-KL006R,Training Partner,transparent,286.39,287.44,287.77,290.71,,True,3.0,1,389,True,0.0,0.0,0.0,0.0,0.0,0.2416452442159383,0.2185089974293059,0.0,0.0,140.0,True,1.0500000000000114,262.8084686310386,615.9556950965466,714.1893757431122
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,24,2024-09-13,KL006G-KL006R,Training Partner,transparent,299.38,300.39,301.61,,,False,0.0,0,344,True,1.5988372093023258,0.0,3.488372093023256,0.0,0.0,0.26598837209302323,0.14970930232558138,0.0,0.0,150.0,True,1.009999999999991,1169.6665328844115,692.6843021193005,726.8376092568501
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,25,2024-09-13,KL006G-KL006R,Training Partner,transparent,310.84,311.74,311.74,,,False,0.0,0,212,True,41.74528301886792,0.0,75.94339622641509,0.0,0.0,0.46462264150943394,0.0,0.5999715039862099,18.0,198.0,True,0.9000000000000341,179.23023638870728,57.80721190098827,64.77527621873521
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,26,2024-09-13,KL006G-KL006R,Training Partner,transparent,317.89,318.73,320.55,,,False,0.0,0,356,True,0.0,0.0,0.0,0.0014044943820224719,0.0028089887640449437,0.5126404494382022,0.028089887640449437,0.0,16.0,0.0,True,0.8400000000000318,439.7661503657888,290.05056292430413,433.71769286147924
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,27,2024-09-13,KL006G-KL006R,Training Partner,transparent,329.78,330.86,332.4,,,False,0.0,0,304,True,0.0,0.0,0.0,0.0,0.0,0.37006578947368424,0.0,0.0,0.0,322.0,True,1.080000000000041,1101.0821033560344,637.7982922830164,698.4501471201708
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,28,2024-09-13,KL006G-KL006R,Training Partner,transparent,339.91,340.52,342.02,,,False,0.0,0,302,True,1.1589403973509933,0.0,6.622516556291391,0.0,0.0033112582781456954,0.3841059602649007,0.024834437086092714,0.0,264.0,0.0,True,0.6099999999999568,413.22393354622096,390.5918888823916,476.5775084722242
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,29,2024-09-13,KL006G-KL006R,Training Partner,transparent,349.97,350.26,351.05,353.95,,True,1.0,1,407,True,0.0,0.0,0.0,0.0,0.0,0.41154791154791154,0.16953316953316952,2.799867018602313,84.0,194.0,True,0.2899999999999636,245.4185520587907,444.0721489915602,570.2434065160076
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,30,2024-09-13,KL006G-KL006R,Training Partner,transparent,363.54,364.24,364.67,,,False,2.0,1,427,True,0.0,0.0,0.0,0.0,0.0,0.18149882903981265,0.12997658079625293,2.533213016830664,76.0,238.0,True,0.6999999999999886,113.59703616648822,640.4174283375438,710.2555337159193
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,31,2024-09-13,KL006G-KL006R,Training Partner,transparent,377.78,378.97,379.02,383.5,,True,3.0,1,409,True,0.0,0.0,0.0,0.0,0.004889975550122249,0.1528117359413203,0.15770171149144255,0.43331275287892934,13.0,209.0,True,1.1900000000000546,118.52625544890518,392.54988905255146,492.7226900130668
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,32,2024-09-13,KL006G-KL006R,Training Partner,transparent,391.41,392.87,394.19,,,False,0.0,0,340,True,0.0,0.0,0.0,0.0,0.007352941176470588,0.23088235294117648,0.11470588235294117,0.0,0.0,3.0,True,1.4599999999999795,736.8058144383389,508.52099272598434,579.1371376241148
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,33,2024-09-13,KL006G-KL006R,Training Partner,transparent,402.72,403.51,404.99,,,False,0.0,0,343,True,0.0,0.0,0.0,0.0,0.0,0.5991253644314869,0.0,0.0,0.0,86.0,True,0.7899999999999636,397.9132061274284,94.43750663394407,277.08265538551035
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,34,2024-09-13,KL006G-KL006R,Training Partner,transparent,414.16,414.89,415.36,,,False,1.0,1,346,True,0.0,0.0,0.0,0.0,0.004335260115606936,0.3916184971098266,0.1315028901734104,5.4664070363188015,164.0,200.0,True,0.7299999999999613,116.29606471516539,326.97022181455276,481.42628377131115
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,35,2024-09-13,KL006G-KL006R,Training Partner,transparent,425.7,426.24,426.83,430.56,,True,2.0,1,457,True,0.0,0.0,0.0,0.0,0.002188183807439825,0.47811816192560175,0.09299781181619256,1.5665922604084368,47.0,149.0,True,0.5400000000000205,148.93944570032926,195.9526588003897,376.58383067570145
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,36,2024-09-13,KL006G-KL006R,Training Partner,transparent,440.93,441.65,441.95,,,False,3.0,1,436,True,0.0,0.0,0.0,0.0,0.0,0.44954128440366975,0.1720183486238532,5.29974828521152,159.0,230.0,True,0.7199999999999704,120.3186679307371,337.5759138937283,482.4049715149753
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,37,2024-09-13,KL006G-KL006R,Training Partner,transparent,455.46,456.28,456.63,460.12,,True,4.0,1,420,True,0.0,0.0,0.0,0.002380952380952381,0.002380952380952381,0.4142857142857143,0.06547619047619048,4.066473527017645,122.0,253.0,True,0.8199999999999932,122.32766774972788,175.62525230509027,347.38732619409944
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,38,2024-09-13,KL006G-KL006R,Training Partner,transparent,469.46,470.16,470.5,,,False,5.0,1,415,True,0.0,0.0,0.0,0.0036144578313253013,0.0024096385542168677,0.30120481927710846,0.13975903614457832,5.866388038976274,176.0,226.0,True,0.7000000000000455,118.60486212842198,491.4011047635262,579.783559656757
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,39,2024-09-13,KL006G-KL006R,Training Partner,transparent,483.29,484.11,485.12,,,False,0.0,0,224,True,2.0089285714285716,0.0,8.035714285714286,0.002232142857142857,0.0,0.41517857142857145,0.0,0.0,0.0,121.0,True,0.8199999999999932,509.60157250253906,193.70149355310988,283.41478166534614
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,40,2024-09-13,KL006G-KL006R,Training Partner,transparent,490.76,491.46,491.77,495.45,,True,1.0,1,306,True,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.16013071895424835,2.56654476705212,93.0,77.0,True,0.6999999999999886,117.5140296884132,401.96581028772147,544.0278230695704
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,41,2024-09-13,KL006G-KL006R,Training Partner,transparent,500.97,502.1,503.56,,,False,0.0,0,339,True,0.0,0.0,0.0,0.0,0.0,0.7212389380530974,0.0,0.0,0.0,0.0,False,,1179.8147766537256,60.95871128341959,267.3223115789213
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,42,2024-09-13,KL006G-KL006R,Training Partner,transparent,512.25,512.98,513.31,516.75,,True,1.0,1,1071,True,0.1400560224089636,0.0,0.0,0.0018674136321195146,0.0,0.23202614379084968,0.12511671335200747,10.166183817544113,305.0,332.0,True,0.7300000000000182,110.7997528157907,612.5447954836167,658.6194590535363
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,43,2024-09-13,KL006G-KL006R,Training Partner,transparent,547.97,548.61,548.98,,,False,2.0,1,405,True,0.0,0.0,0.0,0.0,0.0024691358024691358,0.30864197530864196,0.3395061728395062,1.0666160070865953,32.0,59.0,True,0.6399999999999864,111.00112899290328,703.3776283880887,780.4450972012527
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,44,2024-09-13,KL006G-KL006R,Training Partner,transparent,561.45,562.55,564.29,,,False,0.0,0,217,True,0.0,0.0,0.0,0.0,0.0,0.49539170506912444,0.0,0.0,0.0,3.0,True,1.099999999999909,1129.3077303570258,213.87158798013257,349.6020429882883
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,45,2024-09-13,KL006G-KL006R,Training Partner,transparent,568.7,569.41,569.41,,,False,0.0,0,305,True,1.1475409836065573,0.0,0.0,0.0,0.00819672131147541,0.2786885245901639,0.09344262295081968,0.0,169.0,0.0,True,0.7099999999999227,470.10253423779255,680.8626625683015,719.8940571323985
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,46,2024-09-13,KL006G-KL006R,Training Partner,transparent,578.86,579.91,580.56,,,False,0.0,0,282,True,0.0,0.0,0.0,0.0,0.0,0.5212765957446809,0.0035460992907801418,0.0,0.0,0.0,False,,1151.3085422561562,136.36559396669884,328.6707608049952
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,47,2024-09-13,KL006G-KL006R,Training Partner,transparent,588.26,588.83,589.29,592.13,,True,1.0,1,319,True,0.3134796238244514,0.0,0.0,0.0,0.003134796238244514,0.15673981191222572,0.13322884012539185,7.53297555004908,226.0,276.0,True,0.57000000000005,103.96157228588163,312.98262788954753,441.0201054110404
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,48,2024-09-13,KL006G-KL006R,Training Partner,transparent,598.89,599.45,601.3,,,False,0.0,0,264,True,0.0,0.0,0.0,0.0,0.0,0.3522727272727273,0.0,0.0,55.0,0.0,True,0.5600000000000591,1101.5402887508196,635.2297941780877,706.0547856349651
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,49,2024-09-13,KL006G-KL006R,Training Partner,transparent,607.7,608.46,608.46,,,False,0.0,0,283,True,0.0,0.0,4.946996466431095,0.0035335689045936395,0.0,0.2756183745583039,0.0,0.09999525066436832,319.0,3.0,True,0.7599999999999909,223.1004323497691,427.829825754592,482.45732731458753
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,50,2024-09-13,KL006G-KL006R,Training Partner,transparent,617.11,618.14,619.64,,,False,0.0,0,218,True,0.0,0.0,0.0,0.0,0.0,0.1536697247706422,0.0,0.0,0.0,133.0,True,1.0299999999999727,685.0045004519842,487.9156512976907,575.5337147337158
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,51,2024-09-13,KL006G-KL006R,Training Partner,transparent,624.39,625.45,626.64,,,False,0.0,0,345,True,0.2898550724637681,0.2898550724637681,0.0,0.0,0.007246376811594203,0.08550724637681159,0.06521739130434782,0.0,0.0,33.0,True,1.0600000000000591,774.9790329565761,579.2579957842302,626.5539519280251
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,52,2024-09-13,KL006G-KL006R,Training Partner,transparent,635.9,637.09,637.97,640.87,,True,1.0,1,357,True,0.0,0.0,0.2801120448179272,0.0,0.0,0.13165266106442577,0.20028011204481794,0.333317502214561,10.0,19.0,True,1.1900000000000546,143.90130236072105,236.48684495484827,363.60907140428765
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,53,2024-09-13,KL006G-KL006R,Training Partner,transparent,647.78,648.82,650.59,,,False,0.0,0,357,True,1.680672268907563,0.1400560224089636,1.400560224089636,0.0,0.0,0.16946778711484595,0.029411764705882353,0.0,0.0,0.0,False,,1166.483944088368,407.6854090454971,421.3299334225881
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,54,2024-09-13,KL006G-KL006R,Training Partner,transparent,659.67,665.96,667.15,,,False,0.0,0,433,True,1.0392609699769053,0.0,6.0046189376443415,0.0023094688221709007,0.0011547344110854503,0.279445727482679,0.0011547344110854503,0.0,0.0,24.0,True,6.290000000000077,416.20319254334623,482.0166971779602,536.6437838951806
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,55,2024-09-13,KL006G-KL006R,Training Partner,transparent,674.11,674.67,674.97,,,False,0.0,0,312,True,11.378205128205128,0.0,2.8846153846153846,0.035256410256410256,0.0,0.16025641025641027,0.0,0.0,55.0,0.0,True,0.5599999999999454,882.4591406929923,458.9933632509228,530.8955639391716
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,56,2024-09-13,KL006G-KL006R,Training Partner,transparent,684.52,689.06,690.22,,,False,0.0,0,414,True,5.797101449275362,1.328502415458937,2.4154589371980677,0.0036231884057971015,0.0,0.14130434782608695,0.00966183574879227,0.0,0.0,0.0,False,,506.47984053783404,213.78200730342346,1274.2348084937794
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,57,2024-09-13,KL006G-KL006R,Training Partner,transparent,698.31,699.09,700.21,,,False,0.0,0,310,True,0.0,0.0,2.258064516129032,0.02258064516129032,0.008064516129032258,0.3774193548387097,0.02258064516129032,0.0,0.0,40.0,True,0.7800000000000864,1167.1442755233463,526.6078504352986,599.281093724151
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,58,2024-09-13,KL006G-KL006R,Training Partner,transparent,708.64,709.65,710.3,715.18,,True,1.0,1,368,True,0.0,0.0,0.0,0.0,0.001358695652173913,0.28396739130434784,0.07065217391304347,0.0,0.0,54.0,True,1.009999999999991,379.4384024767964,421.9870867132631,535.1692728435966
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,59,2024-09-13,KL006G-KL006R,Training Partner,transparent,720.91,721.94,722.68,,,False,0.0,0,266,True,0.0,0.0,0.0,0.0037593984962406013,0.0,0.33458646616541354,0.0,0.0,0.0,158.0,True,1.0300000000000864,666.2837087985312,252.79732262393492,383.2192385208765
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,60,2024-09-13,KL006G-KL006R,Training Partner,transparent,729.79,730.43,731.64,,,False,0.0,0,222,True,1.3513513513513513,0.0,0.0,0.0,0.0,0.24549549549549549,0.0,0.0,180.0,0.0,True,0.6399999999999864,374.58732149186534,342.2782190911249,388.097762767271
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,61,2024-09-13,KL006G-KL006R,Training Partner,transparent,737.18,737.92,739.32,,,False,0.0,0,255,True,4.509803921568627,2.941176470588235,3.9215686274509802,0.0,0.00196078431372549,0.14705882352941177,0.1,0.0,207.0,0.0,True,0.7400000000000091,593.7149428113231,195.32938884232453,230.20856967385072
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,62,2024-09-13,KL006G-KL006R,Training Partner,transparent,745.67,755.02,755.76,,,False,0.0,0,537,True,0.8379888268156425,0.0,0.0,0.0,0.0,0.3463687150837989,0.025139664804469275,0.0,0.0,0.0,False,,1179.5012596180006,354.86639881222095,483.9022488328006
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,63,2024-09-13,KL006G-KL006R,Training Partner,transparent,763.57,764.34,764.78,767.75,,True,1.0,1,328,True,0.0,0.0,0.0,0.0,0.006097560975609756,0.1722560975609756,0.2942073170731707,7.4996437998276235,301.0,225.0,True,0.7699999999999818,136.6791859221355,150.74631563243278,300.89364158576143
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,64,2024-09-13,KL006G-KL006R,Training Partner,transparent,774.5,776.54,778.15,,,False,0.0,0,278,True,0.0,0.0,0.0,0.0035971223021582736,0.0,0.2643884892086331,0.0017985611510791368,0.0,0.0,0.0,False,,1145.7165803234834,464.0069972917062,553.4200177515386
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,65,2024-09-13,KL006G-KL006R,Training Partner,transparent,783.79,785.43,785.67,,,False,1.0,1,417,True,0.0,0.0,0.0,0.001199040767386091,0.002398081534772182,0.38968824940047964,0.04436450839328537,0.0,0.0,0.0,False,,802.7540354720657,186.5527744780913,354.4765340906627
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,66,2024-09-13,KL006G-KL006R,Training Partner,transparent,797.67,798.52,798.73,801.91,,True,2.0,1,352,True,0.0,0.0,0.0,0.0,0.0014204545454545455,0.2755681818181818,0.16619318181818182,4.799772031889679,144.0,191.0,True,0.8500000000000227,118.54523234740053,493.33979874427854,613.345603235522
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,67,2024-09-13,KL006G-KL006R,Training Partner,transparent,809.41,810.46,811.74,,,False,0.0,0,348,True,0.0,0.0,2.8735632183908044,0.0,0.0,0.45545977011494254,0.0,0.0,0.0,144.0,True,1.0500000000000682,718.766655263003,189.68122798291256,283.08285549947885
091324_FiberPho_KL006G-KL002_TimeOut_TrNum8,68,2024-09-13,KL006G-KL006R,Training Partner,transparent,821.01,822.37,824.01,,,False,0.0,0,264,True,4.545454545454546,0.0,10.227272727272728,0.003787878787878788,0.0,0.26515151515151514,0.0,1.299938258636788,326.0,39.0,True,1.3600000000000136,129.61053605487928,122.27929327576963,167.92448626535753
